kappa,trial,c,eps,n_outer,total_inner,converged,rp,rs,f_rel,lam_rel,cpu
1000.0,9,0.01,0.01,500,23856,False,0.0007245188676931961,4.532052451877803e-07,5.8607830457653916e-08,0.0001309327858314664,0.19863271713256836
1000.0,9,0.1,0.01,104,4466,True,8.997154152959299e-07,6.205970564492649e-09,7.255445472711696e-11,1.6259435081393048e-07,0.03360605239868164
1000.0,9,1.0,0.01,16,567,True,9.417325781784806e-07,1.6618195881031757e-07,7.557795949739889e-11,1.704186707497266e-07,0.005002260208129883
1000.0,9,10.0,0.01,8,307,True,8.875236625395328e-08,6.38510386210358e-07,8.230920201313306e-12,1.3023214126267669e-08,0.0020089149475097656
1000.0,9,100.0,0.01,9,536,True,1.6362151815017586e-09,3.938857403020997e-07,8.318126364815403e-14,1.107118909470536e-08,0.003989219665527344
1000.0,9,1000.0,0.01,10,733,True,7.694906293549908e-10,1.982225161122765e-07,2.4149399123657624e-14,5.006070006162118e-09,0.005009889602661133
1000.0,9,10000.0,0.01,10,938,True,1.7551488250723564e-10,4.812009910814982e-07,2.4551889109051918e-14,1.1926296635788223e-08,0.006990671157836914
1000.0,9,0.0001,0.0001,500,49246,False,23.306681062599107,2.1749051684585813e-06,0.010486813921974132,0.5256134802476617,0.35184431076049805
1000.0,9,0.001,0.0001,500,48183,False,0.930295056894469,7.838887735803573e-07,0.0002836216048491385,0.08883533387249799,0.3328533172607422
1000.0,9,0.01,0.0001,500,43492,False,0.0007438970149573578,4.5805941018466165e-09,6.01692942467276e-08,0.00013443479528302404,0.3012864589691162
1000.0,9,0.1,0.0001,104,7588,True,9.519139658130992e-07,5.901427268913852e-11,7.679012517007804e-11,1.720273806783734e-07,0.0513758659362793
1000.0,9,1.0,0.0001,16,1141,True,6.36853788378016e-07,1.0274201528234805e-09,5.1491617138119715e-11,1.1509039191446967e-07,0.0069997310638427734
1000.0,9,10.0,0.0001,6,445,True,9.819740776358512e-08,1.0529336086828734e-08,8.501393471498272e-12,1.7720425239838007e-08,0.0029926300048828125
1000.0,9,100.0,0.0001,4,457,True,1.6123067020110216e-07,3.0680734425687156e-07,2.8431490078267513e-11,1.7084439100982137e-08,0.003999948501586914
1000.0,9,1000.0,0.0001,4,608,True,1.830870075965627e-07,4.6246949309780467e-07,5.849521121063735e-12,1.1993921501197307e-08,0.0029997825622558594
1000.0,9,10000.0,0.0001,5,810,True,2.2632748585928854e-11,5.77651501940061e-07,1.7441232700419394e-15,1.332661084183581e-08,0.0050008296966552734
1000.0,9,0.0001,1e-06,500,68251,False,23.30666575941118,2.3032518006091994e-08,0.01048680978507822,0.5256134424623746,0.4617643356323242
1000.0,9,0.001,1e-06,500,65493,False,0.930292134749741,5.607793918668604e-09,0.0002836213560539789,0.08883385631272556,0.45502471923828125
1000.0,9,0.01,1e-06,500,61307,False,0.0007439215225657466,4.45697020665069e-11,6.017127785153895e-08,0.00013443922390374267,0.42809081077575684
1000.0,9,0.1,1e-06,104,10959,True,9.52491821489525e-07,1.7322640077855057e-12,7.683949727495308e-11,1.7213182025277939e-07,0.07382941246032715
1000.0,9,1.0,1e-06,16,1598,True,6.453605168888169e-07,9.040130805888584e-12,5.216565370032669e-11,1.1662774359836494e-07,0.011976242065429688
1000.0,9,10.0,1e-06,6,692,True,6.844707455228808e-08,6.893011577103384e-11,5.995624985761864e-12,1.2358871496726665e-08,0.003999471664428711
1000.0,9,100.0,1e-06,3,506,True,4.808201608649002e-07,6.255998669922386e-08,7.419057651774477e-11,8.278078367241387e-08,0.003384828567504883
1000.0,9,1000.0,1e-06,3,629,True,4.213763283881132e-09,1.475199462371482e-07,6.033324881060463e-13,3.84363411358715e-09,0.005028724670410156
1000.0,9,10000.0,1e-06,4,1132,True,1.0463969111701299e-11,2.38126199938235e-09,2.6832665692952915e-16,6.21508458349567e-11,0.0071697235107421875
1000.0,10,0.0001,0.01,500,31189,False,26.75817799681249,0.0002624289011875002,0.012431325512736234,0.6170936301239384,0.2188091278076172
1000.0,10,0.001,0.01,500,26986,False,1.7918120001265103,0.00013914112522933026,0.0006649740237946074,0.14532928973229556,0.19226694107055664
1000.0,10,0.01,0.01,500,24216,False,0.0006484155863483583,3.6841694405019617e-07,1.046660181569871e-07,8.440710868220945e-05,0.17363214492797852
1000.0,10,0.1,0.01,98,4473,True,9.148777402120555e-07,6.90289072824211e-09,1.464652440699771e-10,1.1911321976917854e-07,0.03317427635192871
1000.0,10,1.0,0.01,16,603,True,5.979725253810123e-07,9.881354054022619e-08,9.409882678464772e-11,7.783782100210526e-08,0.004594564437866211
1000.0,10,10.0,0.01,8,318,True,1.515444209257673e-07,4.1070171536173926e-07,9.311450546434522e-13,1.1433828636098528e-08,0.0020742416381835938
1000.0,10,100.0,0.01,8,507,True,2.3779725393564022e-08,7.996998447098693e-07,9.429758397432418e-13,1.8313299009636412e-08,0.0036268234252929688
1000.0,10,1000.0,0.01,10,788,True,1.9761042310898267e-10,1.4994437117961326e-07,1.2702527159774258e-14,2.5402550890425607e-09,0.006221771240234375
1000.0,10,10000.0,0.01,10,952,True,1.459259906987828e-10,4.123474920805182e-07,2.4906915999557368e-14,5.138927542867575e-09,0.006638050079345703
1000.0,10,0.0001,0.0001,500,49653,False,26.75033560791372,2.3300008075155997e-06,0.012428049020169522,0.6170823601353093,0.3451113700866699
1000.0,10,0.001,0.0001,500,46608,False,1.7925792450036726,1.1388929417652218e-06,0.0006651021281184898,0.145431372888584,0.327883243560791
1000.0,10,0.01,0.0001,500,43702,False,0.0006542061968547858,2.881915454342617e-09,1.0558430401996915e-07,8.516147946431998e-05,0.32258176803588867
1000.0,10,0.1,0.0001,98,7740,True,8.676714288967067e-07,7.585433391456289e-11,1.388843260471918e-10,1.1296733590221457e-07,0.05596637725830078
1000.0,10,1.0,0.0001,16,1163,True,4.225589832228704e-07,8.136129192158668e-10,6.806524643985038e-11,5.501193058016209e-08,0.008991479873657227
1000.0,10,10.0,0.0001,6,467,True,6.353863661929547e-08,6.851774514647193e-09,1.1861420606469204e-11,8.22850331907695e-09,0.003000020980834961
1000.0,10,100.0,0.0001,4,470,True,1.3472295206488616e-07,2.581023123758188e-07,1.0355797534295962e-11,9.206755659658485e-09,0.004009246826171875
1000.0,10,1000.0,0.0001,4,623,True,7.981462986461262e-08,6.070360156435214e-07,3.71100594935405e-12,9.190306900633056e-09,0.003999471664428711
1000.0,10,10000.0,0.0001,5,809,True,3.178628493858547e-11,6.17256740567609e-07,6.9739364798760626e-15,1.016770104016318e-08,0.005998849868774414
1000.0,10,0.0001,1e-06,500,67772,False,26.7503499199663,2.1354935899856553e-08,0.012428053229389509,0.6170822307749293,0.4617738723754883
1000.0,10,0.001,1e-06,500,64906,False,1.7925762397379372,1.2785708426978907e-08,0.0006651015504699463,0.1454315056949388,0.4661717414855957
1000.0,10,0.01,1e-06,500,60068,False,0.0006542584874384731,4.033409935990862e-11,1.0559217896413531e-07,8.516830313634794e-05,0.42455148696899414
1000.0,10,0.1,1e-06,98,10569,True,8.674693310515578e-07,1.5333100358335718e-12,1.3884684113861249e-10,1.1294101109818318e-07,0.07173538208007812
1000.0,10,1.0,1e-06,16,1680,True,4.171963748361029e-07,7.707240700169913e-12,6.721753955380544e-11,5.4313226286422163e-08,0.010877609252929688
1000.0,10,10.0,1e-06,6,716,True,7.651326101994669e-08,9.498260668519622e-11,1.3937412055032311e-11,9.934804543119403e-09,0.0051953792572021484
1000.0,10,100.0,1e-06,3,503,True,4.926428567084233e-07,7.365685605506207e-08,1.5967935928438227e-10,5.891000111905288e-08,0.003618955612182617
1000.0,10,1000.0,1e-06,3,640,True,8.14727811388345e-09,1.3581292088941107e-07,1.0678840234810221e-12,2.3164102939101495e-09,0.0036454200744628906
1000.0,10,10000.0,1e-06,4,1100,True,2.4329103373358455e-11,5.044454275005452e-09,1.3698803799756552e-15,1.0199785408204094e-10,0.007220745086669922
1000.0,11,0.0001,0.01,500,28534,False,26.33615033176234,0.0002098741216565653,0.018349633635253635,0.5509345906924913,0.20866036415100098
1000.0,11,0.001,0.01,500,28416,False,1.4215590516964085,0.00011179142843431793,0.0007308958597309434,0.08765403885251746,0.20970964431762695
1000.0,11,0.01,0.01,500,24836,False,1.2842623397762626e-05,1.0542677184798598e-08,2.6275064470069254e-09,1.06772372232105e-06,0.1817455291748047
1000.0,11,0.1,0.01,68,3081,True,8.964027279055663e-07,7.702877344237404e-09,1.798690523381522e-10,7.461488026267693e-08,0.023807764053344727
1000.0,11,1.0,0.01,13,489,True,5.799746651566537e-07,1.726513887165993e-07,1.073480815557292e-10,4.835711315127164e-08,0.0036232471466064453
1000.0,11,10.0,0.01,8,318,True,1.0238129501430604e-07,4.2135693861267e-07,4.023094674049965e-11,7.546147360342729e-09,0.002597332000732422
1000.0,11,100.0,0.01,9,534,True,1.2554017794055763e-09,3.0654549936309553e-07,5.181386333185507e-13,6.643954677812674e-09,0.0036258697509765625
1000.0,11,1000.0,0.01,10,749,True,3.0433095443709236e-10,1.0679843535302248e-07,9.031147842685777e-14,1.3172856803963178e-09,0.0051784515380859375
1000.0,11,10000.0,0.01,11,990,True,8.831087369134008e-12,1.3972957937323832e-07,1.877932443658668e-15,3.5028281546776342e-09,0.0066449642181396484
1000.0,11,0.0001,0.0001,500,48546,False,26.333033270701165,2.766492203037233e-06,0.01834780282995077,0.5508925151813608,0.32645440101623535
1000.0,11,0.001,0.0001,500,47628,False,1.420436083625636,1.1607118040142272e-06,0.0007303875090954347,0.08758005894798153,0.32535791397094727
1000.0,11,0.01,0.0001,500,44363,False,1.2715212039368964e-05,1.045464691395423e-10,2.602381418122085e-09,1.057211960158164e-06,0.3000211715698242
1000.0,11,0.1,0.0001,67,5554,True,9.499859287617095e-07,8.527507274230282e-11,1.934127011218185e-10,7.901148151660471e-08,0.03424549102783203
1000.0,11,1.0,0.0001,12,866,True,8.561952508266111e-07,2.185800047256659e-09,1.9078513219087754e-10,7.103146408225939e-08,0.00863194465637207
1000.0,11,10.0,0.0001,5,365,True,2.8457387834730664e-07,5.925980531943864e-08,7.843799447012897e-11,2.357043150151494e-08,0.002000093460083008
1000.0,11,100.0,0.0001,4,459,True,2.380243807179282e-07,4.838796991171271e-07,9.073486683233718e-11,1.2321854811232515e-08,0.0031366348266601562
1000.0,11,1000.0,0.0001,5,665,True,1.4713971947202637e-10,1.638494495570167e-07,6.897133702164562e-14,3.515716274361937e-09,0.004400014877319336
1000.0,11,10000.0,0.0001,5,791,True,2.0950341846663924e-11,7.379986983216575e-07,3.0729803623505476e-15,7.811817789202369e-09,0.005746126174926758
1000.0,11,0.0001,1e-06,500,67210,False,26.33304236750179,2.2813764038495542e-08,0.018347808396351837,0.5508926484835166,0.44846057891845703
1000.0,11,0.001,1e-06,500,65578,False,1.4204289987805863,1.0883539744294354e-08,0.0007303868558779744,0.08757972656438524,0.4645199775695801
1000.0,11,0.01,1e-06,500,61308,False,1.2715716815205469e-05,1.5409121335762564e-12,2.6024876066657173e-09,1.057253554794031e-06,0.4078950881958008
1000.0,11,0.1,1e-06,67,7564,True,9.501001787803303e-07,1.4958447935265954e-12,1.9345350347218527e-10,7.901998490456878e-08,0.05003166198730469
1000.0,11,1.0,1e-06,12,1243,True,8.446650329763137e-07,2.2975832723607075e-11,1.8843242428123571e-10,7.007011415665718e-08,0.008768081665039062
1000.0,11,10.0,1e-06,5,582,True,2.468451513633086e-07,4.0952948127667044e-10,7.910175822839669e-11,1.9886723306991338e-08,0.0035991668701171875
1000.0,11,100.0,1e-06,3,484,True,2.4839014984137633e-07,7.244464256446757e-08,1.1172724929320997e-10,1.8854632197631922e-08,0.0036623477935791016
1000.0,11,1000.0,1e-06,3,622,True,4.485182589623755e-09,2.353610979948021e-07,4.950912806009216e-13,4.045715577660688e-09,0.004751682281494141
1000.0,11,10000.0,1e-06,4,1115,True,1.9183742433007874e-11,4.198687065096132e-09,5.463076199734307e-15,8.622724224143363e-11,0.0077457427978515625
1000.0,12,0.0001,0.01,500,29073,False,26.057718852179097,0.000258296038464924,0.014069714735701608,0.6574497047864861,0.21821045875549316
1000.0,12,0.001,0.01,500,26744,False,2.0919022781595475,0.00015652463361823902,0.0009997149080754573,0.17590271725485157,0.19723987579345703
1000.0,12,0.01,0.01,500,24289,False,0.0003071186565825289,1.9337733935961754e-07,7.92123101245824e-08,3.4396039200682706e-05,0.17581796646118164
1000.0,12,0.1,0.01,89,4113,True,8.607237991680923e-07,5.0643881561972714e-09,1.9907418319365286e-10,9.672824187372853e-08,0.030104875564575195
1000.0,12,1.0,0.01,13,481,True,9.829855002092867e-07,2.111128119611488e-07,3.01657116868503e-10,1.0904571663951124e-07,0.0035190582275390625
1000.0,12,10.0,0.01,8,324,True,6.711049078183833e-08,3.8524380612906724e-07,5.849484665505879e-13,7.471286500606333e-09,0.002731800079345703
1000.0,12,100.0,0.01,9,558,True,1.3423164845019963e-09,2.0051274740293934e-07,2.132823392466761e-13,3.208834262995319e-09,0.003705739974975586
1000.0,12,1000.0,0.01,10,803,True,2.0969626647917326e-10,7.434329917112176e-08,2.157777279371052e-14,1.1409792519766352e-09,0.005987882614135742
1000.0,12,10000.0,0.01,10,926,True,1.6754217877119168e-10,5.780993248525375e-07,3.0825389705300743e-15,8.173504752786276e-09,0.006008625030517578
1000.0,12,0.0001,0.0001,500,48421,False,26.05232235517161,2.4834911608493175e-06,0.014067510396503162,0.6574246802484341,0.33869171142578125
1000.0,12,0.001,0.0001,500,46059,False,2.0923839546434833,1.358405317132821e-06,0.0009998384759697557,0.1759349310360338,0.34129977226257324
1000.0,12,0.01,0.0001,500,43203,False,0.000307582352589897,2.0643546597272764e-09,7.934062183674369e-08,3.444759602210233e-05,0.31133389472961426
1000.0,12,0.1,0.0001,89,7037,True,8.734385214273419e-07,5.536256708943197e-11,2.0184127567619869e-10,9.815678901947615e-08,0.051464080810546875
1000.0,12,1.0,0.0001,15,1098,True,4.449291494295912e-07,9.583690682415142e-10,1.1510141800931288e-10,4.982828995144645e-08,0.008264303207397461
1000.0,12,10.0,0.0001,6,443,True,5.612495141364113e-08,6.279061140293496e-09,1.81925578537884e-11,6.1173404819212535e-09,0.0032889842987060547
1000.0,12,100.0,0.0001,4,467,True,8.365185644442418e-08,3.035043776061522e-07,1.0571934368357953e-11,9.503733847203761e-09,0.0029997825622558594
1000.0,12,1000.0,0.0001,4,617,True,1.1460843691954274e-07,7.084700719295836e-07,1.0835858419263337e-11,1.2579787421268186e-08,0.0041925907135009766
1000.0,12,10000.0,0.0001,5,844,True,1.2494270311101365e-11,3.6890656782231274e-07,5.284352520908699e-15,6.577098191070596e-09,0.0064144134521484375
1000.0,12,0.0001,1e-06,500,66972,False,26.05231996430926,2.5966316107281276e-08,0.014067504816778528,0.6574247534708646,0.4689638614654541
1000.0,12,0.001,1e-06,500,65297,False,2.0923873240580297,1.3810497481715421e-08,0.0009998388648718261,0.17593549678639286,0.4601857662200928
1000.0,12,0.01,1e-06,500,59817,False,0.000307582229569579,2.1012314373881797e-11,7.934012760299543e-08,3.44475895060028e-05,0.4345667362213135
1000.0,12,0.1,1e-06,89,9858,True,8.737259437857106e-07,1.8621291754807694e-12,2.0190277966803926e-10,9.818912915110475e-08,0.07703351974487305
1000.0,12,1.0,1e-06,15,1589,True,4.481809057177144e-07,7.820875010567709e-12,1.1590963036987186e-10,5.019344848927027e-08,0.01298069953918457
1000.0,12,10.0,1e-06,6,715,True,5.4153822161865216e-08,7.406437533326455e-11,1.8022431060129142e-11,5.906585174519031e-09,0.0050046443939208984
1000.0,12,100.0,1e-06,3,488,True,6.201280298738297e-07,1.0684691799243668e-07,2.8301847158940793e-10,6.215894324533056e-08,0.00500035285949707
1000.0,12,1000.0,1e-06,3,641,True,5.359959276452176e-09,7.584070357058002e-08,1.5373062208743556e-12,1.7540722155769367e-09,0.004999399185180664
1000.0,12,10000.0,1e-06,4,1113,True,1.2990722791608252e-11,3.868645599003318e-09,4.990777380858216e-15,7.602727203884358e-11,0.009007453918457031
1000.0,13,0.0001,0.01,500,28460,False,22.404543923677807,0.00020674838103076587,0.007580278809055033,0.4843459294863421,0.22361373901367188
1000.0,13,0.001,0.01,500,27792,False,0.9073411181956609,5.773770841147565e-05,0.0001573451722909076,0.08638909354890599,0.21407341957092285
1000.0,13,0.01,0.01,500,24682,False,1.3911734499890123e-05,9.22868635786786e-09,1.1006460857042297e-09,1.7083845590937911e-06,0.1833798885345459
1000.0,13,0.1,0.01,68,2919,True,9.29154821965315e-07,8.69039094017456e-09,7.085145122078716e-11,1.141496641771801e-07,0.02115631103515625
1000.0,13,1.0,0.01,13,464,True,6.226893577831395e-07,1.5869581648375145e-07,4.2779325004717545e-11,7.680109553426374e-08,0.0035333633422851562
1000.0,13,10.0,0.01,8,305,True,1.1330717934843237e-07,3.339263230536992e-07,1.3515484469937439e-12,1.1493719617572848e-08,0.0025675296783447266
1000.0,13,100.0,0.01,9,490,True,2.563533130741811e-09,8.317518421359796e-07,4.88779470617238e-13,1.4288536373619415e-08,0.003114938735961914
1000.0,13,1000.0,0.01,10,717,True,4.521310443851145e-10,1.476706690020024e-07,6.125112048896557e-14,2.277819268682437e-09,0.005589962005615234
1000.0,13,10000.0,0.01,11,917,True,1.8496122562380887e-11,4.6674808478499896e-07,2.6825308243342587e-15,1.2999660917193584e-08,0.005864858627319336
1000.0,13,0.0001,0.0001,500,48814,False,22.393081437010945,1.6976661206530217e-06,0.007576891490980169,0.4842836663327704,0.3427751064300537
1000.0,13,0.001,0.0001,500,47292,False,0.9074033173486662,5.605494525123926e-07,0.00015733707964376458,0.08640587736175857,0.3334062099456787
1000.0,13,0.01,0.0001,500,43779,False,1.398455120499025e-05,1.1005810256244587e-10,1.1055683062226477e-09,1.7173577710114319e-06,0.3091154098510742
1000.0,13,0.1,0.0001,68,5201,True,9.199575235680947e-07,9.737569636687289e-11,7.050730487044861e-11,1.1303018856546879e-07,0.0370182991027832
1000.0,13,1.0,0.0001,12,850,True,7.596461858062808e-07,1.962274191109912e-09,7.322381441855777e-11,9.252045725687267e-08,0.005952596664428711
1000.0,13,10.0,0.0001,5,380,True,3.047405592676305e-07,4.829856931150315e-08,1.9954229081045742e-11,3.654440581723043e-08,0.003079652786254883
1000.0,13,100.0,0.0001,4,458,True,3.1209081108179105e-07,6.379147250651249e-07,4.0501297474269356e-11,1.5365857145378588e-08,0.003002643585205078
1000.0,13,1000.0,0.0001,5,665,True,1.0945707865554461e-10,2.056392727793821e-07,4.470884707223764e-16,4.230890034144902e-09,0.003995418548583984
1000.0,13,10000.0,0.0001,6,1073,True,6.519441326069509e-12,3.6501233652711864e-09,7.824048237641587e-16,9.50257791736867e-11,0.007357120513916016
1000.0,13,0.0001,1e-06,500,67810,False,22.393098130815527,1.2792638737141392e-08,0.007576898461209248,0.48428389479446093,0.483640193939209
1000.0,13,0.001,1e-06,500,65529,False,0.9074198935684534,4.86359012624908e-09,0.0001573392696875254,0.08640730996036805,0.46050000190734863
1000.0,13,0.01,1e-06,500,60492,False,1.398488101266103e-05,1.376420575563364e-12,1.1056177094986625e-09,1.7173971682649324e-06,0.41777467727661133
1000.0,13,0.1,1e-06,68,7327,True,9.197441577618893e-07,2.0411147492685715e-12,7.049143322973796e-11,1.1300436970931281e-07,0.05193591117858887
1000.0,13,1.0,1e-06,12,1269,True,7.613678459591737e-07,9.749519218012419e-12,7.344579384427143e-11,9.271708039977178e-08,0.008997917175292969
1000.0,13,10.0,1e-06,5,579,True,1.9201384542898239e-07,4.1758492938594207e-10,2.650854606183578e-11,2.2116963633700854e-08,0.003875255584716797
1000.0,13,100.0,1e-06,3,484,True,1.4098375859927328e-07,4.59587145705101e-08,2.717191358027011e-11,1.1998843877696418e-08,0.0030057430267333984
1000.0,13,1000.0,1e-06,3,631,True,6.0877009173325286e-09,1.6534058935655816e-07,4.856498513221814e-13,4.276931435093466e-09,0.0045566558837890625
